,sentiment_score,tfidf_score,sentence,sentiment_rate,prediction,sentiment
785,"[1.2213999931399078, 1.256495509441876, 1.4736649886923536, 1.5730597528880728, 1.1621472924001854, 1.2855503250593652, 1.640315316642442, 1.1181941039177905, 1.0797796695264363, 1.3895917117374161, 1.4161494589518766, 1.2536057826336384, 1.7515141270968388, 1.1181941039177905, 1.0483228770235435, 1.0624860174367985, 1.245065697791983, 1.2379210703627976, 1.1363642499001816, 1.0150227271118188, 1.1084719813820942, 1.146696559258892, 1.1515575433165293, 1.3401132124582482, 1.092445463639872, 1.1836164793506185, 0, 1.3417919612961404, 1.4116741086744338, 1.0797796695264363]","[3.5753814100908516, 2.7158554120557854, 5.103521515847621, 4.602147758289603, 5.9281862600639235, 2.6602341889187753, 3.5077227616170368, 10.147724503877937, 10.642540850505618, 6.316629680602658, 4.386209590696664, 3.8522379370377102, 4.663841327294943, 10.147724503877937, 3.826462629415477, 6.7110797284801444, 2.895071376291587, 2.8844816510509785, 4.716092017638822, 2.508491486970142, 3.123396286347794, 3.460414126328909, 4.743934541294408, 4.083828911451874, 3.3185268014343303, 1.9959399466720837, 11.379224713629624, 3.2752768176405134, 3.65058888757799, 10.642540850505618]",first time using air bnb everything could asked lisa brian absolutely amazing couldnt asked subway pass perfect really helped u get city ever come back boston drfinitely staying thanks lisa ,172.3916669,1,
786,"[1.388777149663085, 1.5342201629133412, 1.2213999931399078, 1.335356211338203, 1.0261856436637011, 1.2485415243522109, 1.5069850971486707, 1.4116741086744338, 1.0797796695264363, 1.3895917117374161, 1.1124531998666412, 1.0988189266779977, 1.0150227271118188, 1.5832058719289093, 4.138504360304053, 1.1836164793506185, 1.2948601797484254, 1.430202589338583, 1.3401132124582482, 1.092445463639872, 1.5144913236931372, 1.263487690147261]","[4.281675863014831, 5.372871554027891, 3.5753814100908516, 4.034505659479952, 3.6253865978168287, 3.074853524455725, 5.786373799680705, 3.65058888757799, 5.321270425252809, 6.316629680602658, 5.93680700310783, 5.261127515588276, 2.508491486970142, 8.065038708957099, 8.894318063841624, 1.9959399466720837, 2.149621075472595, 7.408932800077502, 4.083828911451874, 3.3185268014343303, 3.4454278388142128, 2.6595805941242663]",enough said first best airbnb experience yet thanks lisa brian taking care u become official boston host surely come back highly recommend ,157.8281878,1,
787,"[1.1310397814779358, 1.5172085546041294, 1.0750842391361195, 1.1719656921030215, 1.2879276132919433, 1.129362899653355, 1.0797796695264363, 1.3895917117374161, 1.166921971999409, 1.2130479191088146, 1.6248869420737038, 1.2855503250593652, 1.9280662366301897, 1.2872816192821832, 1.4271131131514185, 0.9788508092138847, 1.3867368577072914, 0.964839621777458, 1.3465434149410298, 1.2386183898679852, 1.7515141270968388, 1.263487690147261, 1.4115009518282826, 1.0624860174367985, 1.2845466395445966, 1.1127859034243883]","[2.4781987142323363, 7.529077111919565, 2.3721027241603814, 6.434017224855824, 5.593862251981, 4.562488833034656, 5.321270425252809, 6.316629680602658, 4.071351932865918, 3.987809478954266, 5.162618612544759, 2.6602341889187753, 4.873440653501396, 1.8513401149177473, 6.924877417376116, 3.921038556289137, 1.7857670972091846, 4.081456431098244, 6.167010046134999, 8.28818226027131, 4.663841327294943, 2.6595805941242663, 4.937481042623685, 6.7110797284801444, 7.055092057374645, 6.868365207112774]",comfortable twin room calm cosy neighbourhood lisa brian kind people think everything making stay brilliant breakfast great coffee machine fab couldnt recommend travel pass save load,165.4132238,1,
788,"[1.0797796695264363, 1.2093571859575567, 1.2036136638906763, 1.2548012047987542, 1.0750842391361195, 1.1310397814779358, 1.0668491073677908, 1.155648459799798, 0.9989921281136696, 1.122129458460134, 1.3758162081068794, 1.0066620928730052, 0.9985288659629226, 1.1836164793506185, 1.302711574492281, 1.4340522655966956, 2.02882550306061, 0.9974845512899814, 0.9920289925191045, 1.1549029847381718, 1.0961724110558007, 1.139674086761723, 1.078801343554318, 1.0071322065914623, 0.9921157622977202, 1.4178205182777115, 1.0225373998846836, 1.0677222945721168, 1.0380292935681825, 1.3604943844280024, 1.4153074813545972, 1.4936521829298794, 1.146696559258892, 1.6948406043488369, 1.206750373337204, 1.2423016343360218, 0, 1.6720742033588825, 1.3933735753580092, 1.5836355573815013, 1.111022010240891, 1.3655400090281666, 1.263487690147261, 1.3851125954822725, 1.6664051907852195, 1.2359486533850925, 1.155648459799798, 1.1310397814779358, 1.3851125954822725, 1.2872816192821832, 1.186410593538802]","[5.321270425252809, 3.3027093860772956, 3.614079810693493, 3.0387687007134407, 2.3721027241603814, 4.956397428464673, 2.817153763435301, 6.8093837389987915, 4.080103250918825, 4.35102328157162, 3.7671350646969772, 5.730250475468418, 4.540819512782281, 1.9959399466720837, 6.2522889638372074, 7.539772401036314, 6.634292585266374, 5.9498790846751834, 5.505699464386328, 5.74622242103447, 3.012389403801949, 2.4219717693407232, 4.1706243756694255, 2.9895240427286636, 5.375337646523085, 8.160348888761423, 3.1514484319588845, 5.071126272120093, 5.415645370011178, 6.409411414053624, 5.642652416150432, 4.831722199934104, 3.460414126328909, 8.57586433272309, 4.970695922570126, 6.997198078955742, 11.379224713629624, 4.900715071421055, 5.767923091767588, 5.92176912574329, 2.3530475933267674, 5.390263296739761, 2.6595805941242663, 3.982899412865763, 5.391517215399355, 4.365309238819096, 6.8093837389987915, 4.956397428464673, 3.982899412865763, 1.8513401149177473, 3.1539893895279563]",lisa friendly welcoming helpful room comfortable house convenient public transportation didnt drive car boston added perk charlie card map generous also nice able walk delicious indian restaurant evening dinner downside convenience however city background noise country bumpkin used sleeping difficult would certainly recommend place others looking convenient comfortable place stay area ,299.9989776,1,
789,"[1.0797796695264363, 1.3895917117374161, 1.3592385475663247, 1.2948601797484254, 1.2406634171432147, 1.0981340783113116, 1.0150227271118188, 1.2235983869965261, 1.0712873288569233, 1.0150227271118188, 1.026310132015098, 1.0518812821116774, 1.1084719813820942, 1.103684446232314, 1.1836164793506185, 1.2295843757419327, 1.0150227271118188, 1.2108400377970268, 1.2244487918623885, 3.7002959939369013, 1.0150227271118188, 0, 2.1916939708024974, 3.183818081765466, 1.4480221520880798, 3.0600663311006944, 1.0438537344513605, 1.1201589762765927, 1.3608482475686323, 1.1159910038730703, 1.4383186530058383, 1.2008542704786864, 1.1226205100032038, 1.83366744217497, 1.355410531839749, 1.9483607418026008, 1.2835683662458284, 1.5754028759355527, 1.2872816192821832, 1.5027938194192278]","[5.321270425252809, 6.316629680602658, 3.3530545186831975, 2.149621075472595, 4.195353998567171, 5.0033484676113105, 10.033965947880567, 6.61278638004541, 4.001778354240051, 10.033965947880567, 4.841084889861954, 4.395434748371489, 3.123396286347794, 3.450458392002929, 1.9959399466720837, 3.1021940786971913, 10.033965947880567, 3.5077227616170368, 3.0062483729737957, 10.46293398175547, 10.033965947880567, 9.076639620635579, 8.740167384014367, 10.46293398175547, 6.167010046134999, 8.705076064203094, 4.812552283826383, 3.579881315413704, 5.867814131620879, 3.505246334025123, 5.034465930742387, 3.3202646958602067, 4.989823324834269, 5.435113862905112, 3.8546634873442644, 8.93687767826042, 7.399543059727663, 6.167010046134999, 1.8513401149177473, 6.567040358257207]",lisa brian wonderful host friend welcomed u warmly gave u clear information get around boston made u feel home enchanted u bearded dragon costume change listening accurate space adorable kitchen accessible needed plus entire trip allaround wow wed stay heartbeat,345.2295947,1,
790,"[1.3592385475663247, 1.256495509441876, 1.3867368577072914, 1.2948601797484254, 1.640315316642442, 1.1181941039177905, 1.172447586165387, 1.2948601797484254, 1.1515575433165293, 1.092445463639872, 1.1836164793506185, 1.111022010240891, 1.6571421970069486, 1.2872816192821832, 1.1527481144857812, 2.0688770013074316, 0.9788508092138847, 1.0483228770235435, 0.9974845512899814, 1.9319639927930712, 1.1175648162141976, 1.00106735207579, 1.3791795190304734, 1.35709033705745, 1.2855503250593652]","[3.3530545186831975, 2.7158554120557854, 1.7857670972091846, 4.29924215094519, 3.5077227616170368, 5.0738622519389684, 4.159948772715865, 4.29924215094519, 4.743934541294408, 3.3185268014343303, 1.9959399466720837, 2.3530475933267674, 4.558662646349864, 1.8513401149177473, 5.413077974505932, 5.568083720652924, 3.921038556289137, 3.826462629415477, 5.9498790846751834, 9.992930352509733, 4.496274553566458, 4.487090815550443, 3.812396234421293, 3.850086820316853, 2.6602341889187753]",wonderful time great host could asked better host ever back boston would never stay anywhere else breakfast subway card informational help etc excellent thank everything,136.1569154,1,
791,"[1.0797796695264363, 5.7739326691445685, 1.640315316642442, 1.06732592743524, 3.909744253408242, 1.533137242577609, 1.3867368577072914, 0, 1.0961724110558007, 1.1066345151088985, 1.0294081264212074, 0.9947303190960597, 1.6255658611325656, 1.4415737840559748, 1.100373291488935, 1.6506282037948765, 1.0150227271118188, 1.2259626500232597, 1.103684446232314, 1.146696559258892]","[5.321270425252809, 10.126461745134256, 3.5077227616170368, 3.959244789967789, 10.46293398175547, 9.239158550133354, 1.7857670972091846, 11.379224713629624, 3.012389403801949, 5.547342236346108, 4.885470873777938, 6.462900099004609, 7.236089987238091, 5.733777815986387, 4.40661846232787, 6.852016069111245, 2.508491486970142, 4.698370034839408, 3.450458392002929, 3.460414126328909]",lisa nicewe could access everythingthe cookie great alsoshe also prepared metro pas guess thats big advantage u going around city,204.9124568,1,
792,"[1.2213999931399078, 1.0261856436637011, 1.2485415243522109, 1.7515141270968388, 2.1486533884892975, 1.0797796695264363, 1.1784872849941592, 1.3895917117374161, 1.2295843757419327, 1.1340467056467631, 1.2108400377970268, 1.1425737387832073, 1.256495509441876, 1.2295843757419327, 1.0431735243613653, 1.0040537288545917, 1.3851125954822725, 1.4566495759153846, 1.6566360706497525, 1.2244487918623885, 1.3437487878869476, 1.0416522355279647, 1.2295843757419327, 1.2485415243522109, 1.152490659736654, 1.0660159894127692, 1.301542717808166, 1.1187753895866985, 1.0624860174367985, 1.06732592743524, 1.1159910038730703, 1.0660159894127692, 0.9788508092138847, 0, 0, 1.1723015605991227, 1.3531908538995105, 1.0096479950904909, 0.9648097239962491, 1.6476668051316516, 0.9847879977980848, 2.007979213416081, 1.155648459799798, 1.157289917534455, 1.302711574492281, 1.2485415243522109, 1.8261819632102831, 1.1836164793506185, 1.1477970293991655, 1.2213999931399078, 1.4124251938083823]","[7.150762820181703, 3.6253865978168287, 9.224560573367174, 4.663841327294943, 9.587465244401569, 5.321270425252809, 5.0033484676113105, 6.316629680602658, 9.306582236091574, 5.54003760196722, 3.5077227616170368, 4.024542536731728, 2.7158554120557854, 9.306582236091574, 4.777315477726939, 3.8748331544683854, 1.9914497064328816, 7.4279809950481965, 5.467073973241368, 3.0062483729737957, 3.7018242831148167, 4.918538092610727, 9.306582236091574, 9.224560573367174, 6.058656738146768, 14.349064188477316, 6.830624879129927, 5.295864901817387, 6.7110797284801444, 3.959244789967789, 3.505246334025123, 14.349064188477316, 3.921038556289137, 10.280612424961515, 10.280612424961515, 3.0803119178616085, 7.371891528397153, 6.507851486866876, 6.455600796522998, 8.243730497700476, 6.352060117582158, 6.720513760713503, 3.4046918694993957, 2.1060503974820737, 6.2522889638372074, 9.224560573367174, 5.406688176407161, 1.9959399466720837, 5.004199893801528, 7.150762820181703, 5.529899933682765]",first airbnb experience couldnt rewarding lisa husband brian made son feel welcome time made reservation arrived place realized real home little touch made experience special complimentary mass transit pass access kitchen complimentary breakfast lindor truffle bed plate homemade chocolate chip cooky add convenient location added experience traveling boston future first choice,374.6097328,1,
793,"[1.0797796695264363, 1.1784872849941592, 1.3867368577072914, 1.0750842391361195, 1.3867368577072914, 1.1201589762765927, 1.2855503250593652, 1.2008542704786864, 1.0961724110558007, 1.2168345736360808, 1.3867368577072914, 0.989980746642796, 1.006442760772035, 1.0393781701969316, 1.162785809179296, 1.2779348680583897, 1.1596818128007091, 1.2406634171432147, 1.0086751671439604, 1.103684446232314, 1.15198048520756, 1.2101640581614084, 1.2008542704786864, 1.2872816192821832, 1.866490349090047, 1.15198048520756, 1.111022010240891, 1.1819848657242755, 1.3089763810308677, 1.1477970293991655]","[5.321270425252809, 5.0033484676113105, 5.357301291627554, 2.3721027241603814, 5.357301291627554, 3.579881315413704, 2.6602341889187753, 6.640529391720413, 3.012389403801949, 6.835929931359621, 5.357301291627554, 6.504027390428472, 4.084168297166994, 5.704184707839077, 2.8833573089281392, 3.7235973543982954, 3.8965428854749726, 4.195353998567171, 5.082115393695688, 3.450458392002929, 6.5532765764776695, 6.21443873970611, 6.640529391720413, 1.8513401149177473, 3.334919306638985, 6.5532765764776695, 2.3530475933267674, 4.564681816369665, 4.917756537275906, 5.004199893801528]",lisa husband great room great space everything needed also suggested great pub food drink neighborhood felt safe friend walked around night comfortably needed stay one night would love return future ,166.1437687,1,
794,"[1.1317262039536635, 1.2283449611541257, 1.3851125954822725, 1.3246426371948452, 1.2872816192821832, 1.1836164793506185, 1.2855503250593652, 1.337157545006094, 1.1187753895866985, 1.0624860174367985, 1.3867368577072914, 1.2194697744017755, 1.1543380358845685, 1.4178205182777115, 1.0380292935681825, 0.959850570186757, 1.726430580661504, 1.4921553097726574, 1.3851125954822725, 1.1111492250824586, 1.5172085546041294, 1.1723015605991227, 1.2008542704786864, 1.2877533755695239, 1.263487690147261, 1.5274104292663628, 1.3263370869483404]","[4.697116116179815, 6.820098466142939, 3.982899412865763, 3.829352425200321, 1.8513401149177473, 1.9959399466720837, 2.6602341889187753, 3.7863544257848063, 5.295864901817387, 6.7110797284801444, 1.7857670972091846, 4.25756846470021, 2.895381501894941, 8.160348888761423, 5.415645370011178, 3.5363569485327444, 5.705901446458132, 4.171364842197149, 3.982899412865763, 4.218378806965325, 7.529077111919565, 3.0803119178616085, 3.3202646958602067, 5.069306435403107, 2.6595805941242663, 4.738695498531886, 4.202205947719724]",appreciated lisas place short stay boston everything described transit pass great got good indian dinner street hard find place 2 twin bed needed id recommend accommodation anyone,150.1632266,1,
795,"[1.335356211338203, 1.2948601797484254, 1.0750842391361195, 1.1515575433165293, 1.35709033705745, 1.0931560911435547, 1.0797796695264363]","[4.034505659479952, 2.149621075472595, 2.3721027241603814, 4.743934541294408, 3.850086820316853, 3.5238738529449196, 5.321270425252809]",best host room ever thank lot lisa,31.00694419,1,
796,"[1.139674086761723, 1.2548012047987542, 1.2130479191088146, 1.2855503250593652, 1.245065697791983, 1.111022010240891, 1.2383590729885272, 1.2540463192590698, 1.092445463639872, 1.4788070838239298, 1.2333720168008768, 1.1690364647177263]","[2.4219717693407232, 3.0387687007134407, 3.987809478954266, 2.6602341889187753, 2.895071376291587, 2.3530475933267674, 2.893728608956641, 4.8353128680648325, 3.3185268014343303, 5.5327859385719, 4.184037393450915, 5.361848784737141]",nice helpful people everything perfect would definitely came back pleasure guest guy ,53.9325051,1,
797,"[2.618955826139101, 2.132634710381598, 1.2379210703627976, 1.430644165302855, 1.3417919612961404, 1.2283449611541257, 1.0750842391361195, 1.139674086761723, 1.1013852648708433, 1.0797796695264363, 1.2295843757419327, 1.0150854430126617, 1.1310397814779358, 1.2383590729885272, 1.263487690147261, 1.3166174222485503, 1.2872816192821832, 1.2283449611541257, 1.111022010240891, 1.1819848657242755, 1.092445463639872]","[8.140546261465243, 9.674476621391198, 2.8844816510509785, 3.53322153542129, 3.2752768176405134, 13.640196932285878, 2.3721027241603814, 2.4219717693407232, 2.088364824594646, 5.321270425252809, 3.1021940786971913, 3.7658997340889844, 2.4781987142323363, 2.893728608956641, 2.6595805941242663, 5.524152791427197, 1.8513401149177473, 13.640196932285878, 2.3530475933267674, 4.564681816369665, 3.3185268014343303]",fellow backpacker really enjoyed staying lisas room nice clean lisa made arrival comfortable definitely recommend everyone stay lisas would love back ,140.5134932,1,
798,"[1.0954811754294647, 1.2036136638906763, 1.4293837402031397, 1.0750842391361195, 1.1013852648708433, 1.139674086761723, 1.2948601797484254, 1.0797796695264363, 1.2093571859575567, 1.2548012047987542, 1.2159790099646712, 1.157289917534455, 0.9703901385954309, 0.9849300421084104, 1.100758412021345, 0.9788567232703056, 0.9989921281136696, 1.122129458460134, 0.9947303190960597, 1.541004802819497, 1.4340522655966956, 1.3867368577072914, 1.2872816192821832]","[4.241548899054253, 3.614079810693493, 6.527194449710007, 2.3721027241603814, 2.088364824594646, 2.4219717693407232, 2.149621075472595, 5.321270425252809, 3.3027093860772956, 3.0387687007134407, 3.8617038630265927, 2.1060503974820737, 4.207951989195005, 3.9556562693704573, 2.937294006713934, 4.868966373106474, 4.080103250918825, 4.35102328157162, 6.462900099004609, 4.277136965187397, 7.539772401036314, 1.7857670972091846, 1.8513401149177473]",warm welcoming environment room clean nice host lisa friendly helpful loved location bus line close free public transportation pas awesome perk great stay,103.0354654,1,
799,"[1.0797796695264363, 1.1405951425274004, 1.2517695079667859, 1.337157545006094, 1.3867368577072914, 1.2948601797484254, 1.1027923031715823, 1.1927709111725757, 1.4116267965240084, 1.4611091780789351, 1.0797796695264363, 1.2295843757419327, 1.8596289211974582, 1.3437146369260362, 1.2108400377970268, 1.2244487918623885, 1.1557398163165526, 1.0472979353511105, 1.0290692989433436, 0.9847879977980848, 0, 0.9648097239962491, 1.1013852648708433, 3.5255182893321084, 1.2912292301266413, 1.1317800003735932, 1.0723016712492566, 1.0873225854554809, 1.2008542704786864, 1.2032990143147446, 1.2789593912300763, 1.1027923031715823, 1.1253532775220103, 2.366773639094871, 1.0846318414413123, 1.3509903811987207, 1.0150227271118188, 1.2693472177751812, 3.4366959443147675, 1.3437487878869476, 2.069954135277824, 1.1728507233542254, 1.0150227271118188, 1.5144913236931372, 1.263487690147261, 1.0797796695264363, 1.0261856436637011, 1.1139628831368016, 1.4124431894300304, 1.1477970293991655, 1.3034539702312649, 1.534830461383763]","[15.963811275758427, 4.445801687898909, 3.785598663058318, 3.7863544257848063, 1.7857670972091846, 2.149621075472595, 4.441724161492308, 5.80707068145186, 4.082133708469206, 5.943321684129025, 15.963811275758427, 3.1021940786971913, 5.665491908120255, 3.693062410136718, 3.5077227616170368, 3.0062483729737957, 5.865795967464642, 5.109181908319332, 6.884986088348814, 6.352060117582158, 10.280612424961515, 6.455600796522998, 2.088364824594646, 10.280612424961515, 3.841794677043115, 2.7242715825089014, 5.158634543529885, 5.3365918799472425, 3.3202646958602067, 5.5740897447131355, 4.120812563034318, 4.441724161492308, 5.1961072822988035, 7.9134888108298975, 3.297440506694623, 7.7683068009854, 5.016982973940284, 4.812552283826383, 10.686077533069678, 3.7018242831148167, 9.507422536728033, 5.535680296598264, 5.016982973940284, 3.4454278388142128, 2.6595805941242663, 15.963811275758427, 3.6253865978168287, 5.031835503973614, 5.6888652593055635, 5.004199893801528, 2.907866058557186, 5.934644840103336]",lisa listing exactly described great host apartment spotless extremely inviting lisa made point make feel home leaving fresh baked cooky lindor chocolate clean sheetstowels visit easy contact communicate needed allowed use apartment privacy wise even introduced u cute lizard little dressing show u highly recommend lisa airbnb hope rent future well done,403.2367971,1,
800,"[1.3965329529525035, 1.0750842391361195, 1.3867368577072914, 1.2483266323525564, 1.2872816192821832, 1.1836164793506185, 1.100758412021345, 1.1622036688006108, 1.0483228770235435, 0.9788567232703056, 1.0624860174367985, 1.0005887202273565, 1.2295843757419327, 1.1261337681670394, 1.103684446232314, 1.146696559258892, 1.349390826643528, 1.0797796695264363, 1.2036136638906763, 1.3867368577072914, 1.2948601797484254, 1.111022010240891, 1.5144913236931372, 1.263487690147261, 1.2872816192821832, 1.1836164793506185]","[7.9614980300162586, 2.3721027241603814, 3.571534194418369, 4.455596085491197, 3.7026802298354946, 3.9918798933441675, 2.937294006713934, 5.888223003252087, 3.826462629415477, 4.868966373106474, 6.7110797284801444, 3.824628006964053, 3.1021940786971913, 4.431287645014655, 3.450458392002929, 3.460414126328909, 5.938973851192921, 5.321270425252809, 3.614079810693493, 3.571534194418369, 2.149621075472595, 2.3530475933267674, 3.4454278388142128, 2.6595805941242663, 3.7026802298354946, 3.9918798933441675]",sport room great spot stay boston close proximity subway free pass provided made getting around city breeze lisa welcoming great host would highly recommend stay boston,126.5968673,1,
801,"[1.0797796695264363, 1.3895917117374161, 1.3867368577072914, 1.9280662366301897, 1.0150227271118188, 1.2108400377970268, 1.2244487918623885, 1.2213999931399078, 1.0261856436637011, 1.355410531839749, 1.0433235743703586, 1.2442561527183496, 1.1461874405833592, 1.1719328163356646, 1.186410593538802, 1.0033832319512923, 1.3851125954822725, 1.111022010240891, 1.6571421970069486, 1.8876090832183545, 1.2213337144178544, 0.9703901385954309, 1.0483228770235435, 1.0624860174367985, 1.1531154139961222, 1.6506282037948765, 1.3642055735713947, 1.146696559258892, 1.026040317025452, 1.0483228770235435, 0.9934835252903901, 1.3655400090281666, 1.1363642499001816, 1.0750842391361195, 1.3034539702312649, 1.893549336065061, 1.0988189266779977, 0.9788508092138847, 1.0658240638117886, 1.111022010240891, 1.3655400090281666, 1.4671124530363697, 1.683288565311512, 1.3927798888248337]","[5.321270425252809, 6.316629680602658, 1.7857670972091846, 4.873440653501396, 2.508491486970142, 3.5077227616170368, 3.0062483729737957, 3.5753814100908516, 3.6253865978168287, 3.8546634873442644, 5.101641816046044, 5.072949426681609, 5.191987812003564, 5.672114448880748, 3.1539893895279563, 5.126357903090342, 1.9914497064328816, 4.706095186653535, 4.558662646349864, 7.852864189013463, 7.362841692877235, 4.207951989195005, 7.652925258830954, 6.7110797284801444, 5.310799125385514, 6.852016069111245, 7.189569971603198, 3.460414126328909, 4.384833127987941, 7.652925258830954, 3.4706537477036443, 10.780526593479522, 4.716092017638822, 2.3721027241603814, 2.907866058557186, 6.191838907788869, 5.261127515588276, 3.921038556289137, 7.236089987238091, 4.706095186653535, 10.780526593479522, 5.974297612023329, 6.2824117232923165, 4.638114512056434]",lisa brian great making u feel home first airbnb trip offered several suggestion try area including place would never considered beforehand bus subway pass huge advantage traveled city nearby subway station certainly helped room well taken care breakfast tasty would certainly consider planning visiting,290.3013257,1,
802,"[1.139674086761723, 1.1132666872243393, 1.2872816192821832, 1.2283449611541257, 1.0668491073677908, 0.9706221853054642, 1.0988189266779977, 1.2855503250593652, 1.3437146369260362, 1.2912292301266413, 1.2485415243522109, 1.3867368577072914, 1.4479225604161572, 1.0150227271118188, 1.3851125954822725, 1.2912292301266413, 1.2400302632202054, 1.0964180367397907, 1.3851125954822725, 1.139674086761723, 1.157289917534455, 1.1543380358845685, 1.5039631949874603, 1.256495509441876, 1.2597804446960927, 1.0668491073677908, 1.35709033705745, 1.0797796695264363, 1.1139628831368016, 1.3401132124582482, 1.092445463639872, 1.1493992827887711]","[4.8439435386814464, 3.30022645494447, 1.8513401149177473, 6.820098466142939, 5.634307526870602, 4.333883771694924, 5.261127515588276, 2.6602341889187753, 3.693062410136718, 7.68358935408623, 3.074853524455725, 1.7857670972091846, 4.489633405275159, 2.508491486970142, 3.982899412865763, 7.68358935408623, 4.166930245129283, 3.8262003343320057, 3.982899412865763, 4.8439435386814464, 2.1060503974820737, 2.895381501894941, 6.288546711859832, 2.7158554120557854, 5.057557542914025, 5.634307526870602, 3.850086820316853, 5.321270425252809, 5.031835503973614, 4.083828911451874, 3.3185268014343303, 5.647502870284182]",nice quiet stay lisas house take care everything make visit experience great recommended u place visit way go place nice location good appreciate time spent house thank lisa hope come back soon,168.6545933,1,
803,"[1.0797796695264363, 1.3867368577072914, 1.0439036694578328, 1.0150227271118188, 1.5139698980696734, 1.0481876931034582, 0, 1.1836164793506185, 1.1363642499001816, 1.0150227271118188, 1.4115009518282826, 1.3286209041657995, 1.8066375250107582, 0.9788567232703056, 1.4115009518282826, 1.0624860174367985, 0, 1.3867368577072914, 1.2256585684374532, 1.4115009518282826, 1.256495509441876, 1.355410531839749, 0.9975097244562062, 1.181054923512962, 1.4116741086744338, 1.3133060776476435, 1.0150227271118188, 1.254115133556637, 1.222609298711636, 1.0013430138227435, 1.4576531507384338, 1.2548012047987542, 1.3538985160795798, 1.0150227271118188, 1.0931560911435547, 1.256495509441876, 1.3662422459616994, 1.5144913236931372, 1.263487690147261]","[5.321270425252809, 3.571534194418369, 5.436425338502923, 10.033965947880567, 4.89382641042587, 3.375527374535256, 11.379224713629624, 1.9959399466720837, 4.716092017638822, 10.033965947880567, 14.812443127871056, 5.306180179529219, 6.264229404209126, 4.868966373106474, 14.812443127871056, 6.7110797284801444, 10.97375960552146, 3.571534194418369, 5.432496060363033, 14.812443127871056, 5.431710824111571, 3.8546634873442644, 4.9624924311172975, 4.138216660653248, 3.65058888757799, 6.678744347837208, 10.033965947880567, 5.028338996914885, 5.4003389487285025, 3.9697854687987797, 3.758519626791362, 3.0387687007134407, 6.919080299691791, 10.033965947880567, 3.5238738529449196, 5.431710824111571, 5.909057090154929, 3.4454278388142128, 2.6595805941242663]",lisa great booked u last minute onenightstay boston helped u travel plan mention free travel pass shaved great deal travel time trip fenway many thanks allowing u leave bag check super helpful saved u lot time money highly recommend,279.063122,1,
804,"[1.3592385475663247, 1.2872816192821832, 1.3867368577072914, 1.2948601797484254, 1.155648459799798, 1.2483266323525564, 1.4115009518282826, 1.0461952406268855, 1.1836164793506185, 1.4116741086744338, 1.2855503250593652, 1.0797796695264363]","[3.3530545186831975, 1.8513401149177473, 1.7857670972091846, 2.149621075472595, 3.4046918694993957, 4.455596085491197, 4.937481042623685, 3.631412008772921, 1.9959399466720837, 3.65058888757799, 2.6602341889187753, 5.321270425252809]",wonderful stay great host convenient spot travel downtown boston thanks everything lisa,49.14726994,1,
805,"[1.2948601797484254, 1.0797796695264363, 1.3895917117374161, 1.2295843757419327, 1.0150227271118188, 1.2108400377970268, 1.0981340783113116, 1.3592385475663247, 1.256495509441876, 1.0005887202273565, 1.0150227271118188, 1.181054923512962, 1.0513531742754567, 1.6166324772369862, 1.2295843757419327, 1.3795505228004556, 1.2089191733498026, 1.1055476124075994, 1.327637849777385, 2.30083167222717, 1.1836164793506185, 1.0797796695264363, 1.0629246158729861, 1.256495509441876, 1.8180179755255084, 1.146696559258892, 1.0150227271118188, 1.0712873288569233, 1.181054923512962, 1.0513531742754567, 1.0914773541128662, 1.9436154628697957, 1.7044839028670922, 1.0797796695264363, 1.3895917117374161, 1.1234950409361408, 1.1596818128007091, 1.186410593538802, 1.2363838966562442, 1.2779348680583897, 1.1596818128007091, 1.0186868632953465, 1.103684446232314, 1.186410593538802, 1.0846318414413123, 1.15198048520756, 1.1872335957200306, 1.139674086761723, 1.2130479191088146, 1.5144913236931372, 1.263487690147261, 1.3417919612961404]","[2.149621075472595, 15.963811275758427, 12.633259361205315, 6.204388157394383, 7.525474460910425, 3.5077227616170368, 5.0033484676113105, 3.3530545186831975, 5.431710824111571, 3.824628006964053, 7.525474460910425, 8.276433321306495, 11.488870220920749, 7.99483445028385, 6.204388157394383, 3.953866826602473, 3.376363285308665, 4.310201287051365, 4.688382436211061, 8.243730497700476, 1.9959399466720837, 15.963811275758427, 4.70592674586197, 5.431710824111571, 7.336173445795074, 3.460414126328909, 7.525474460910425, 4.001778354240051, 8.276433321306495, 11.488870220920749, 5.096957966733617, 5.292449986717317, 6.820098466142939, 15.963811275758427, 12.633259361205315, 3.544832410719188, 7.793085770949945, 6.3079787790559125, 6.625634522523259, 3.7235973543982954, 7.793085770949945, 3.4386408865253806, 3.450458392002929, 6.3079787790559125, 3.297440506694623, 3.2766382882388347, 3.810070952402122, 2.4219717693407232, 3.987809478954266, 3.4454278388142128, 2.6595805941242663, 3.2752768176405134]",host lisa brian made u feel welcomed wonderful time provided u many useful resource made sure need met since unfamiliar boston lisa took time describe city u gave many useful tip actually moving lisa brian located safe area mom felt safe walking around area even night two nice people highly recommend staying,401.8440863,1,
