,id,sentiment_score,tfidf_score,clean,comments,sentiment_rate,prediction,actual
856,6316145,"[1.3322928746539056, 1.148196243920022, 1.3495653370626006, 1.3052309086995095, 1.29585590135833, -1.2040483416455439, -1.1589093102803334, -2.8687055794489944, 1.1214597873950967, 1.1085478994208136, 1.1175667889017558, 1.1596643036499348, 1.0695018226161292, -1.4641674116709245, -1.388984328210171, -1.1446316376548984, 1.2994091720334755, 1.1620430366533885, -1.1892418116446433, 1.017512273453501, 0.9920540564647485, 1.0180069377665961, 1.1465767995103933, 1.0671770014281579, -0.9867688458550321, 1.071723200359481, 1.1834175213259468, 1.1085478994208136, 1.0759655393185894, 1.0006069442245147, -1.1162748073032605, -1.2415474871611365, 1.2919618762033729, -1.3048134272498693, -1.2075369161906195, -1.4344956650457887, 1.106456888323878, 1.6842141925479601, 1.29585590135833, 1.3809665195199727, 1.2389353180037164, -1.0557561918906502, 0.9835615566561874, 1.1463290423352777, -1.3302933423203092, -1.4045172721484744, -1.9278215819921973, 1.0736991040969908, 1.29585590135833, 1.2919618762033729]","[3.855455492789937, 1.996311448348051, 4.386083743852107, 3.35384652412887, 5.975343717774219, 8.201962888727351, 5.311591130831186, 9.365113698533031, 2.8840471641106857, 4.177667918510027, 3.8964911276867866, 5.0343803582467, 3.5448329638085485, 4.559454651795537, 7.228976813176651, 5.866587972910314, 6.745287730845661, 3.321056701305879, 4.788342987066638, 4.234426340035959, 5.536472302043936, 3.1521068814778137, 3.665116155479802, 3.4510702983936348, 4.921678435730507, 2.2214960958289103, 7.71645507294565, 4.177667918510027, 3.7293721676384, 5.160421079142066, 3.276976264164789, 6.735625819933924, 3.7029543876746347, 6.3895841322965605, 4.865304028202766, 5.734569821432059, 2.47837778677497, 5.546669040064452, 5.975343717774219, 7.062528605538986, 3.8527607997015125, 6.759957920593455, 5.687969500637516, 3.6869909706574084, 6.836721936805293, 3.5081333788048443, 8.047812208900092, 4.160008713707174, 5.975343717774219, 3.7029543876746347]",trip boston absolutely wonderful place played huge role neighborhood clean safe conveniently located never worried leaving returning needed anything shop market restaurant right around corner apartment impeccable clean spacious modern night decided stay watch tv thats comfortable enjoyable place christina amazing replied promptly accommodating honestly could chosen better place stay,"our trip to boston was absolutely wonderful, and this place played a huge role in that. the neighborhood is clean, safe, and conveniently located. we never worried when leaving or when returning. if we needed anything, there were shops, markets, and restaurants right around the corner. the apartment itself was impeccable. very clean, spacious, and modern. there were nights we decided to just stay in and watch tv -- that's how comfortable and enjoyable the place is. christina was amazing. she replied promptly and was so accommodating. we honestly could not have chosen a better place to stay.",24.09743609,1,1
857,6316145,"[1.3052309086995095, 1.1505661787537114, 1.148196243920022, 1.1358230663866915, 1.2342225495496435, 1.2647200722259606, 1.0306124929718825, 1.071723200359481, 1.1137777790720023, 1.106456888323878, -0.9570605934889155, 1.0986505351859757, 1.240384255540126, -1.001723820706912, -1.1162748073032605, -1.5704776286803248, 1.1342762734152196, 1.2220226492704303, -1.3160175213430034, -1.201850793353355, 1.072962344982294, 1.071723200359481, 1.3035156100761351, 1.206664175111107, 1.0452977931734555, -1.0559304501567681, -1.227212685673272, 0.9863487591311865, 1.035518034709068, 0.9863487591311865, 1.0713813181135357, -1.4671130732019697]","[3.35384652412887, 2.7163882494295137, 1.996311448348051, 2.106513772141474, 2.8951401291356023, 3.842054059307088, 7.182814771413488, 4.4429921916578206, 2.4220556278485077, 2.47837778677497, 3.5371489539784164, 7.995626455729522, 6.35613619822902, 4.29579029697738, 3.276976264164789, 4.880981840921997, 5.963916316870876, 4.331630310353414, 3.7016903625684106, 7.796497780619187, 4.03594386850223, 4.4429921916578206, 3.2756154111536846, 7.285672156853196, 4.1714163811150975, 4.741448929908776, 4.172156847642821, 5.017724524836021, 3.1237987572822763, 5.017724524836021, 3.318845359384376, 8.161140894207096]",wonderful time boston location perfect visit northeastern apartment nice comfortable street bustling activity late night expected college town little confusion end apartment staying stephen able quickly find u get u back track ,we had a wonderful time in boston - location was perfect for our visit at northeastern.   the apartment was very nice and very comfortable.  the street was bustling with activity late at night - but that should be expected in a college town.  there was a little confusion on our end with which apartment we were staying in - but stephen was able to quickly find us and get us back on track.    ,54.79965471,1,1
858,6316145,"[1.2046330913793057, 1.1085478994208136, 1.0006069442245147, 1.0761144552931783, 1.071723200359481, 1.282299556499269, -0.9807567724156052, 1.211662035343576, -1.1207832773879638, 1.0529011007760567, 0.9984631328484278, 1.1029540208722024, 1.148196243920022, 1.076971166197183, -1.1758184388549482, -1.365047380800094, 2.581870286346664, 1.207565763115135, 0.9551815546696104, -1.1074615784249122, 0.998207268425409, 1.061201671145903, 0, 0.9793363741046929, 1.282299556499269, 1.084921218189514, 1.2647200722259606, 1.1435454096308366, 1.0938250431069376, 1.2462266582098556, 1.0394394799752578, 0, 1.0180388126474829, 0.9721626430734523, 0.9857333903981244, 1.3141630998290912, 0.9803201868209156, 0.9991688886472968, 1.064229424140435, -1.001723820706912, -0.9696759780795542, 1.1062101961991444, 1.1745109757348842, 1.148196243920022, -1.219869880811597, -1.200050644452296, 0, 1.0461650469474273, -1.1064851632510275, 1.0878338871136697, 1.0353075370692377, 0.9820501720098219, 0.9884222855144772, -1.2116436742461094, -1.3271727274793759, -1.4254180826352139, 1.282299556499269, 0.9863487591311865, -1.1064851632510275, 0.9601485712606441, 1.0542726619843652, 0.9860067471352505, 0, -1.0418369622021133, 1.1164711216800418, -1.3782031034591125, -1.5344661652534777, -0.9570605934889155, -0.9747170737272555, -1.0881917567266852, 1.148196243920022, -1.5619459439863757, -0.9688801283035866, 0.9793363741046929, -1.3088171153613606, -1.124113885957766, -1.1334426447465689, -1.1175479177327379, -1.331595553701891, -1.177871372445916, -1.4882959893277603, -2.5929713895777997]","[3.533817903577871, 2.0888339592550134, 5.160421079142066, 4.589357211969407, 2.2214960958289103, 8.724090361491417, 4.816866659944561, 3.830407553920765, 6.2955115764125855, 4.88626287922361, 4.881734569598862, 4.983920744607728, 5.988934345044154, 5.895219785584642, 6.112158560011968, 5.8446528960440585, 8.201962888727351, 6.011706980707225, 6.9432651847121685, 4.218006893753897, 4.212207534758853, 3.6378317346993247, 7.498452921131859, 8.750269458724873, 8.724090361491417, 5.661345631925345, 3.842054059307088, 2.894830323794146, 4.863084271464453, 2.1502659535792903, 5.416437375456851, 11.380016719075297, 7.742430559348911, 4.594994205475457, 2.9903160481743356, 1.7861160743789992, 5.874685183142934, 4.084960302612666, 5.09774997217929, 4.29579029697738, 4.764621102096052, 4.3491592429591766, 5.187654229600424, 5.988934345044154, 5.029131002360557, 5.059248424824714, 10.127253750579928, 7.853656194459135, 9.296804275624066, 5.202072605024696, 4.581518426030109, 5.1644091203200215, 3.970577474244452, 4.029179468413688, 7.023307892385705, 4.782871017188645, 8.724090361491417, 2.5088622624180106, 9.296804275624066, 6.08169935252726, 3.8264679559166845, 4.042103719394624, 11.380016719075297, 6.4419521178138766, 3.460296958150722, 7.883509157608816, 6.8802070487450315, 3.5371489539784164, 3.8866994702131517, 5.312749208551814, 5.988934345044154, 4.549142484429117, 4.54000509217968, 8.750269458724873, 4.266467527114063, 6.226725124577517, 6.074227337688559, 3.234322086203951, 7.372683533842825, 5.107139712529129, 6.438374296465993, 10.127253750579928]",lovely clean modern comfy apartment well equipped short cheap metro ride central boston walkable feeling fit samuel adam brewery 2 stop away stony park well worth visit good recommendation host dinner giocomos 14 min walk great italian food tip late flight want explore boston leave luggage rowes wharf water transport 10 uber check small fee worked well u water taxi go airport psif driving city beware limited street parking option boston whole car park quite expensive 30 day specific apt general observation,"very lovely, clean, modern and comfy apartment, and well equipped. short and cheap metro ride into central boston or walkable if feeling fit. samuel adams brewery only 2 stops away (stony park), well worth a visit. good recommendation from host for dinner was giocomo's (14 min walk), great italian food. 

tip: if you have a late flight and want to explore boston you can leave your luggage at rowes wharf water transport ($10 uber) after check out for a small fee, this worked out well for us as the water taxi goes to the airport.

ps.if driving to the city beware as there are very limited street parking options in boston as a whole, and car parks are quite expensive ($30 a day). this is not specific to this apt, but a general observation!",57.89923022,1,1
859,6316145,"[1.206664175111107, 1.2122619473533864, 1.9057740237331058, 0.9863487591311865, -1.177871372445916, 1.0438592529681843, 0.9858976575039038, -1.360375805395832, -1.2590329346455633, 1.2122619473533864, 1.0898815790783691, -1.045973435014456, 0.9809942430436015]","[7.285672156853196, 6.0779284507558655, 8.639176695150095, 2.5088622624180106, 5.107139712529129, 4.193493985030953, 3.470894535863885, 4.299990219152706, 5.9506710901208555, 6.0779284507558655, 5.503682479220946, 5.402397578789367, 5.287576254627313]",stephen helpful guiding u apt train station problem finding helpful prompt answer text,stephen was most helpful in guiding us to the apt from the train station and we had no problem finding it.  he was most helpful and prompt to answer any texts.,36.4431708,1,1
860,6316145,"[1.2919618762033729, 1.148196243920022, 1.3141630998290912, -1.482627827130228, 1.3343479206205833, 1.3052309086995095, 1.2462266582098556, 1.2046330913793057, 1.071723200359481, 1.2462266582098556, 1.3141630998290912, 1.115337112359926, -1.0378554769957882, 1.0452977931734555, 1.0542977616242113, 0.9863487591311865, 1.1465767995103933, 1.061201671145903, 1.071723200359481, 1.2194448069854924, -1.0642368959899964, 1.1749079221285077, 1.1085478994208136, 1.064470430320738, 1.0432103661122583, 1.282299556499269, 1.0110164367718164, -1.5334048983924284, -1.1081741891670505, 1.4594969758133083, -1.072832625485406, 1.0938976871187827, 1.382836687090459, 1.0422451163317221, 1.2462266582098556, 1.0093149247159046, 1.1465767995103933, 1.061201671145903, -1.0979413273257832, 1.1938780290695497, -1.1742493235477243, 1.0713813181135357, 1.1440517512221382, 1.141610643307625, 1.2919618762033729, 1.148196243920022]","[3.7029543876746347, 3.992622896696102, 3.5722321487579984, 6.410203419499296, 4.616709344459032, 3.35384652412887, 6.450797860737871, 3.533817903577871, 4.4429921916578206, 6.450797860737871, 3.5722321487579984, 4.135432124375133, 7.9142808162755705, 4.1714163811150975, 4.232850916315078, 2.5088622624180106, 7.330232310959604, 7.2756634693986495, 4.4429921916578206, 4.81264130154539, 5.020442850402919, 2.6606993435689246, 2.0888339592550134, 3.524278261486515, 4.524607920465369, 2.9080301204971386, 5.128112835909408, 6.292420383842913, 5.862563822610589, 6.044885379404543, 4.697908121625488, 5.743442994112546, 6.298612354090833, 3.748827566928342, 6.450797860737871, 5.224097617001784, 7.330232310959604, 7.2756634693986495, 2.353899711182665, 2.894623840208857, 4.083603450301377, 3.318845359384376, 2.6603725995699388, 4.203762187058153, 3.7029543876746347, 3.992622896696102]",stay boston great mostly part wonderful host lovely apartment host great communication landed able meet u right away apartment cute photo everything clean lot amenity well including hair dryer girlfriend appreciated sight seeing question host answered right away would definitely come back recommend anyone stay boston,our stay in boston was great - mostly in part to the wonderful hosts and this lovely apartment! the hosts had great communication when we landed and were able to meet us right away. the apartment is just as cute as the photos and everything was very clean. there were lots of amenities as well (including a hair dryer that my girlfriend appreciated). we had some sight seeing questions that the hosts answered right away. we would definitely come back and recommend to anyone who stays in boston!,149.6416065,1,1
861,6316145,"[1.1435454096308366, 1.1668067594003724, 1.1505661787537114, 1.071723200359481, 1.3141630998290912, 1.1435454096308366, -1.3228533302481456, -1.0447522910948908, 1.1085478994208136, 1.282299556499269, -0.9807567724156052, 1.2462266582098556, 1.1093367581850784, 1.1463290423352777, -1.7736033120022852, 1.38943786371108, -1.0979413273257832, 1.1938780290695497, 1.2919618762033729]","[5.789660647588292, 3.0753981276240347, 2.7163882494295137, 2.2214960958289103, 1.7861160743789992, 5.789660647588292, 4.571529441751828, 4.268096855376752, 2.0888339592550134, 2.9080301204971386, 4.816866659944561, 2.1502659535792903, 3.9648416094620016, 3.6869909706574084, 4.9414653891683304, 7.336965451240746, 2.353899711182665, 2.894623840208857, 1.8514771938373173]",good experience time apartment great good look picture clean well equipped host responsive accommodating without intrusive would definitely stay,"i have had a very good experience this time. 
the apartment is great (as good as it looks in the pictures), very clean and well equipped, the hosts are responsive and accommodating, without being intrusive. 
i would definitely stay here again.",31.49518127,1,1
862,6316145,"[1.1813289473269477, 1.3216291719430917, 1.2919618762033729, 2.359577891199714, 1.1515707296490072, 1.3141630998290912, 1.1358230663866915, 1.1134209068007614, 1.1214597873950967, 1.029133194156148, 1.004587378102006, 0.9755289565256883, 1.017512273453501, 1.0180069377665961, 1.0941741664565634, 1.0176374402415704, 1.1418265426953165, 1.1471496245189794, 1.071723200359481, 1.038855820267617, 1.1085478994208136, -1.2101282577836567, 1.0533364349335068, 1.0006069442245147, -1.1293179831358071, 0, -1.1389430659698894, -1.4254180826352139, 2.3943196310757586, -1.072832625485406, 1.0817821550582427, -1.1914547957292003, -1.4398417956696379, -1.2075369161906195, 1.3809665195199727, 1.3141630998290912, 1.2462266582098556, 1.122987540386766, 1.3789901828985025, -1.001723820706912, -0.9696759780795542, 1.1243836088182881, 1.1093367581850784, 1.2122619473533864, -1.561649955719734, -1.1829865619441382, -1.268535187112663, 1.4501986613408018, 1.3809665195199727, 1.2608639350704116, 1.29585590135833, -1.4011940235714768, -1.4444084042030891, 1.0132446741192718, -1.0697580404272986, 1.3281735914391508]","[2.884762435177813, 3.53342674378411, 1.8514771938373173, 10.127253750579928, 5.067374880381739, 3.5722321487579984, 2.106513772141474, 3.300708527023335, 2.8840471641106857, 4.010731108052046, 3.439432891971053, 3.6993792915143606, 4.234426340035959, 3.1521068814778137, 5.495302541914195, 4.484334021327429, 6.431256828697128, 5.484237422101723, 2.2214960958289103, 5.545205982012692, 2.0888339592550134, 6.652628900362956, 5.687969500637516, 5.160421079142066, 5.981854017557544, 9.434106570019983, 6.189841511146963, 4.782871017188645, 9.30057517739546, 4.697908121625488, 5.379840231365293, 4.7258641988920775, 6.271045524258179, 4.865304028202766, 14.125057211077973, 3.5722321487579984, 2.1502659535792903, 4.806336552114651, 5.783448328726244, 4.29579029697738, 4.764621102096052, 3.0127166172336763, 3.9648416094620016, 3.0389642253779328, 6.973297471811043, 4.8361048735105046, 4.79453495731456, 3.6518210338758386, 14.125057211077973, 8.607427996835515, 1.991781239258073, 8.065830714402772, 6.991759534650779, 4.385625133433613, 4.518829075909494, 4.48991637533188]",really enjoyed stay cristinas flat great location quiet neighborhood within walking distance shop restaurant convention center attending conference apartment bright clean tastefully appointed modern furniture stainless appliance worked flawlessly appreciated fast wifi cable tv christina great host flexible meeting late flight also responsive helpful locked came let thanks christina classy place bargain compared nearby hotel recommended,"i really enjoyed my stay at cristina's flat.  it's in a great location with a quiet neighborhood and within walking distance of shops, restaurants and the convention center where i was attending a conference.  the apartment was bright, clean, and tastefully appointed with modern furniture and stainless appliances that worked flawlessly.  i appreciated the fast wifi and cable tv.

christina was a great host, and flexible when meeting me when i had a late flight.  she was also very responsive and helpful when i locked myself out and she came to let me in (thanks, christina!).

it's a classy place and a bargain compared to nearby hotels.  recommended.",135.0846146,1,1
863,6316145,"[1.2682426165355931, 1.2919618762033729, 1.363515246945823, 1.2046330913793057, 1.071723200359481, 1.148196243920022, 1.071723200359481, -1.1419707756761306, -1.066709952648673, 1.035518034709068, 1.064470430320738, -1.2761276526834926, -1.601858585834876, 1.1443833438406892, -1.44807142601688, 1.061201671145903, 1.1027178637658206, 1.0695018226161292, 1.1409584120871692, 1.3343479206205833, 1.1164711216800418, -1.3192705542405776, -1.275490345354082, 1.3052309086995095, 1.2220226492704303, 1.0435266899360771, -1.103744671739918, -1.5213525870880031, 0.9990869489781178, 1.1151787402363924, -1.8521107018547516, 1.1749079221285077, 1.1620430366533885, 0.9857333903981244, 0.9755289565256883, 0, 1.282514015092763, 2.9276151703275217, 1.148196243920022, 1.0481699873862151, 1.2194448069854924, 1.0316905935953287, 1.1749079221285077, -1.7301132310801928, 1.01865225169446, 1.0411899856767353, 0.9955973916049787, 1.0833335664200905, 1.0216114618065288, -1.1368203904336542, 1.1243836088182881, 1.1134209068007614, -1.3160175213430034, -1.4813385816309739, -1.1976130684087745, -1.2622421158124424, 1.2136689875484237, -1.4414491121166981, 1.1342762734152196, -1.1791050408467045, 1.004587378102006, -1.779728740991521, -1.5704776286803248, -1.3652279191637517, -1.45611905807555, -1.0979413273257832, -1.5395158858054696, -1.1058199538184013, -1.0857979739645423, 1.1164711216800418, 1.3809665195199727, 1.2480885635493184, 1.2682426165355931, 1.2462266582098556, -1.274323682316429, -1.200050644452296, 1.1363353047871307, -1.268535187112663, 0.9884222855144772, -1.4813385816309739, -1.130090445713645, 0.9884222855144772, -1.4813385816309739, -1.086741228039928, 1.282299556499269, 1.1243836088182881, -1.0007231779324322, 0, 1.1323250746762206, -1.1175479177327379, 1.2919618762033729, -1.2279556762970139, -1.3393856297677373, 1.1749079221285077, -1.2705044721243983, 1.282299556499269, 1.174831213947616, -1.4045172721484744, 1.1140206683663045, 1.1765758924447771, -1.3202584374675297, 1.3141630998290912, 1.1505661787537114, -1.0979413273257832, 1.3451726081140343, 1.2126052803603868, -1.227212685673272, 1.148196243920022, 1.30795055399458, 1.3809665195199727, 1.2480885635493184]","[7.903367049768981, 3.7029543876746347, 8.384284445521306, 3.533817903577871, 4.4429921916578206, 5.988934345044154, 4.4429921916578206, 6.215230745151783, 5.437217343948595, 3.1237987572822763, 3.524278261486515, 7.654323291838644, 5.505085988223266, 4.125485328333674, 6.289338717305505, 3.6378317346993247, 3.006578431304197, 3.5448329638085485, 3.4046239557244804, 4.616709344459032, 6.920593916301444, 4.688553516458267, 5.878758508530569, 3.35384652412887, 4.331630310353414, 4.706718751307642, 4.713696261379621, 6.852808074556917, 5.082907399141361, 5.217755101025314, 5.420300870281895, 7.982098030706774, 3.321056701305879, 2.9903160481743356, 3.6993792915143606, 8.03011263180069, 6.891380349343157, 10.463725987201142, 5.988934345044154, 6.399840632463749, 4.81264130154539, 5.373663559473564, 7.982098030706774, 5.568875726098596, 5.111867853725075, 5.266334539243066, 3.95495685022946, 2.72471512554143, 6.471045078755541, 4.23088512051789, 6.025433234467353, 3.300708527023335, 3.7016903625684106, 12.767823342381227, 4.971487928015798, 4.860132239800373, 4.511522154046462, 5.411309159089931, 5.963916316870876, 6.524087814740022, 3.439432891971053, 5.535024075867572, 4.880981840921997, 4.883996161214919, 7.458043382793982, 4.70779942236533, 5.736338168488801, 4.9099915087885995, 6.0070558095314945, 6.920593916301444, 14.125057211077973, 13.922352222557397, 7.903367049768981, 2.1502659535792903, 6.109584556016796, 5.059248424824714, 6.555711003170535, 4.79453495731456, 7.941154948488904, 12.767823342381227, 6.25308096928288, 7.941154948488904, 12.767823342381227, 5.643444421596104, 5.816060240994277, 6.025433234467353, 5.46112286480215, 10.974551610967133, 7.042725978242807, 3.234322086203951, 3.7029543876746347, 3.6931659473968494, 3.954658832048145, 7.982098030706774, 4.699162040285081, 5.816060240994277, 4.270137256003025, 3.5081333788048443, 4.4965541326622045, 4.167722250574956, 3.943694134851012, 1.7861160743789992, 2.7163882494295137, 4.70779942236533, 6.52798645515568, 4.918548542721579, 4.172156847642821, 5.988934345044154, 3.8498050001559836, 14.125057211077973, 13.922352222557397]",fantastic stay christinas lovely apartment boston apartment comfortably furnished get lot sunlight something always appreciate away home located convenient part city since weather wonderful town took full advantage walked everywhere almost everything needed walk distance trader joes archive boston university cute cafe everything else orange green line easy catch building also quiet little bit noise outside weekend due college student walking fully expected wasnt bothered would expect youre major city christina steven fantastic host knew luggage arranged let check bit earlier check bit later well also checked partway six day stay make sure everything going well see could help way overall great time would happily return find boston thank christina steven,"what a fantastic stay at christina's lovely apartment in boston! the apartment is comfortably furnished and gets a lot of sunlight, which is something i always appreciate when away from home. it's located in a very convenient part of the city, and, since weather was so wonderful while i was in town, i took full advantage and walked everywhere. almost everything i needed was in walk distance -- trader joe's, the archives at boston university, cute cafes -- and for everything else, the orange and green lines were easy to catch. the building itself is also very quiet, and while there was a little bit of noise outside during the weekend due to college students walking by, i fully expected that and wasn't bothered; it's no more than what you would expect when you're in a major city. 

christina and steven were fantastic hosts; they knew i had luggage with me so arranged to let me check in a bit earlier and check out a bit later as well. they also checked in with me partway through my six day stay to make sure everything was going well and to see if they could be of help in any way.

overall, i had a great time and would happily return should i find myself in boston again. thank you, christina and steven!",142.0103035,1,1
864,6316145,"[1.1813289473269477, 1.1137777790720023, 1.2919618762033729, 1.363515246945823, 1.29585590135833, 1.071723200359481, 1.1085478994208136, 1.2253851740904393, 1.1749079221285077, 1.1620430366533885, 1.0873346355366094, 1.1027178637658206, 1.3060742231403837, -1.4366066064087595, -1.2116436742461094, -1.0546106915981688, -1.2146969150070313, -1.070598691257088, -1.2454818358588198, -1.1190942989866524, -1.4702192704854464, -1.3454978072387254, -1.072832625485406, -1.0979413273257832, 1.1440517512221382, 1.29585590135833, 1.141610643307625, 1.1402291061936067, -1.3391636056850258, 1.2919618762033729, 1.1409584120871692, 1.1358230663866915, 1.3809665195199727, 1.2480885635493184, 1.1243836088182881, 1.1443833438406892, 1.1093367581850784, -0.9801529028661737, 0.9884222855144772]","[2.884762435177813, 2.4220556278485077, 3.7029543876746347, 8.384284445521306, 3.983562478516146, 2.2214960958289103, 2.0888339592550134, 5.46112286480215, 2.6606993435689246, 3.321056701305879, 3.50775213594853, 3.006578431304197, 6.885778093794487, 5.4678659786870405, 4.029179468413688, 5.246618676078648, 3.37581816870989, 7.3818160174060985, 5.893147245982669, 5.674568965100034, 7.8104840225939265, 3.582520043452541, 4.697908121625488, 2.353899711182665, 2.6603725995699388, 3.983562478516146, 4.203762187058153, 4.366101244264769, 6.67953635328288, 3.7029543876746347, 3.4046239557244804, 2.106513772141474, 7.062528605538986, 6.961176111278698, 3.0127166172336763, 4.125485328333674, 3.9648416094620016, 5.055657756693986, 3.970577474244452]",really nice stay christinas place apartment clean organized everything needed feel home holiday thought small detail like umbrella closet laundry detergent much appreciated would recommend place anyone looking somewhere stay convenient location christina steven also always responsive email check ,"we had a really nice stay at christina's place. the apartment was very clean and organized and had everything we needed to feel at home over the holidays. they thought about the small details, like umbrellas in the closet and laundry detergent which was much appreciated.  i would recommend this place to anyone looking for somewhere to stay in a convenient location. christina and steven were also always responsive on email and during check in. ",44.10528799,1,1
865,6316145,"[1.3052309086995095, 1.174787346164219, 1.1364210309858334, 1.071723200359481, 1.1409584120871692, 1.1134209068007614, 1.1358230663866915]","[3.35384652412887, 3.3909648736347378, 5.533577944017572, 2.2214960958289103, 3.4046239557244804, 3.300708527023335, 2.106513772141474]",wonderful beautiful gorgeous apartment convenient quiet location ,wonderful; beautiful. gorgeous apartment in a convenient and quiet location. ,26.98274918,1,1
866,6316145,"[1.071723200359481, -1.2146969150070313, -1.0642368959899964, 1.038855820267617, 1.0905013082178674, 1.0759655393185894, 1.106456888323878, 1.1090296363471235, 1.0306124929718825, 1.0287897206836165, 1.0180069377665961, 1.2046330913793057, 1.0353075370692377, -1.1175479177327379, 1.2919618762033729, 1.1749079221285077, 1.1620430366533885, 1.2462266582098556, 1.3141630998290912, -1.0968641161911103, -1.4366066064087595, -1.1543000043098879, -1.2399388719202837, -1.0869196528305278, 1.0774345229225526, 1.2919618762033729, 1.1303750526112544, 1.2647200722259606]","[2.2214960958289103, 3.37581816870989, 5.020442850402919, 5.545205982012692, 6.869157212558447, 3.7293721676384, 2.47837778677497, 2.937762614323553, 7.182814771413488, 7.8104840225939265, 3.1521068814778137, 3.533817903577871, 4.581518426030109, 3.234322086203951, 3.7029543876746347, 2.6606993435689246, 3.321056701305879, 2.1502659535792903, 1.7861160743789992, 3.2979234408969145, 5.4678659786870405, 5.07009844084878, 6.852808074556917, 4.243533510485049, 5.032627509419286, 3.7029543876746347, 5.0049918992472, 3.842054059307088]",apartment like photo bright airy spacious comfortable close northeastern wholefoods restaurant lovely 10 day stay everything needed host great even thought id lost key hope stay future visit,"the apartment is just like the photos; bright, airy, spacious, comfortable and very close to northeastern, wholefoods, t, restaurants........

we had a lovely 10 day stay and we had everything we needed. the hosts were great - even when i thought i'd lost the key.

hope to stay on a future visit.",47.31935187,1,1
867,6316145,"[1.0146142987693716, 1.106456888323878, 1.1409584120871692, 1.4160572187812397, 1.3281735914391508, 1.2919618762033729, -1.1742493235477243, 1.148196243920022]","[2.8170856359852054, 2.47837778677497, 3.4046239557244804, 3.445861485538974, 4.48991637533188, 1.8514771938373173, 4.083603450301377, 1.996311448348051]",house comfortable convenient highly recommended stay come boston ,this house is comfortable and convenient! highly recommended! will stay if come to boston again! ,20.21695994,1,1
868,6316145,"[1.1749079221285077, 1.1027178637658206, -1.1119995290460123, 1.1358230663866915, 1.3141630998290912, -1.6005778892510736, 1.036408789493251, 1.0003402104168555, 0.9755289565256883, 1.0144564363132362, -0.9570605934889155, 1.2462266582098556, 1.1589556570607467, 1.0716288555506588, -0.9907180964159497, 1.1463290423352777, -1.0216704729479955, -1.0979413273257832]","[2.6606993435689246, 3.006578431304197, 5.590056548178043, 2.106513772141474, 1.7861160743789992, 6.0717490216740915, 5.850587631563873, 4.9632844365629705, 3.6993792915143606, 7.167889121196812, 3.5371489539784164, 2.1502659535792903, 6.445542785944605, 5.648294875729854, 3.875625159914058, 3.6869909706574084, 5.4490986718353485, 2.353899711182665]",everything home run location great half mile fenway distance boylston street host greet soon arrived accommodating request would,everything was a home run. the location is great. only half a mile to fenway and about the same distance to boylston street. host was there to greet me as soon as i arrived. they were accommodating to any request i would have.,22.20850087,1,1
869,6316145,"[1.2389353180037164, 1.29585590135833, 1.148196243920022, -1.0314288520247084, 1.2900470613288018, 1.1085478994208136, 1.1813289473269477, 1.106456888323878, 1.3809665195199727, 1.2480885635493184, 1.1813289473269477, 1.2102828357071218, 1.2607647490138212, 1.29585590135833, -1.162279816680432, -1.2837607310363273, 1.0542726619843652, 1.0713813181135357, 1.148196243920022, 2.1592253465082454]","[3.8527607997015125, 3.983562478516146, 3.992622896696102, 5.109028287216997, 3.7588215562654517, 2.0888339592550134, 5.769524870355626, 2.47837778677497, 7.062528605538986, 6.961176111278698, 5.769524870355626, 3.6138117079088543, 7.409724805523175, 3.983562478516146, 5.010115736247069, 5.922561131188963, 3.8264679559166845, 3.318845359384376, 3.992622896696102, 8.937669683706092]",amazing place boston fresh super clean really comfortable christina steven really welcoming recommand place cant wait go back boston charlotte ,"amazing place in boston!! fresh, super clean and really comfortable! christina and steven were really welcoming too.

i recommand this place and i can't wait to go back here in boston!

charlotte. ",88.15381677,1,1
